alias,BirAHeh2Ssh1_+CHX_7minBiotin_input,BirAHeh2Ssh1_+CHX_7minBiotin_pulldown,BirAHeh2Ssh1_+CHX_7minBiotin_replicate_input,BirAHeh2Ssh1_+CHX_7minBiotin_replicate_pulldown,BirA_+CHX_2minBiotin_input,BirA_+CHX_2minBiotin_pulldown,BirAmVenusSsh1_+CHX_2minBiotin_input,BirAmVenusSsh1_+CHX_2minBiotin_pulldown,BirAmVenusUbc6_+CHX_2minBiotin_input,BirAmVenusUbc6_+CHX_2minBiotin_pulldown,BirAmVenusUbc6_+CHX_7minBiotin_input,BirAmVenusUbc6_+CHX_7minBiotin_pulldown,BirAmVenusUbc6_sec66delta__+CHX_2minBiotin_input,BirAmVenusUbc6_sec66delta__+CHX_2minBiotin_pulldown,sec63mVenusBirA_+CHX_7minBiotin_input,sec63mVenusBirA_+CHX_7minBiotin_pulldown,sec63mVenusBirA_+CHX_7minBiotin_replicate_input,sec63mVenusBirA_+CHX_7minBiotin_replicate_pulldown,sec63mVenusBirA_-CHX_1minBiotin_input,sec63mVenusBirA_-CHX_1minBiotin_pulldown,sec63mVenusBirA_-CHX_3minBiotin_input,sec63mVenusBirA_-CHX_3minBiotin_pulldown,sec63mVenusBirA_-CHX_5minBiotin_input,sec63mVenusBirA_-CHX_5minBiotin_pulldown,sec63mVenusBirA_-CHX_7minBiotin_input,sec63mVenusBirA_-CHX_7minBiotin_pulldown,sec63mVenusBirA_sec65-1_25C_+CHX_2minBiotin_input,sec63mVenusBirA_sec65-1_25C_+CHX_2minBiotin_pulldown,sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_input,sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown,systematic_name,description,short_description
FRE6,7.11934098179,36.0036933123,11.2883824976,51.9478965533,9.05495242516,7.00605690306,11.0132145286,32.0875338954,6.59974944468,28.9436342364,8.31557164112,24.4467743381,7.40602095497,21.0272116244,8.65161054049,32.7020520613,9.86717426602,24.7460137471,8.80642482575,41.8608532785,9.18967297584,27.6942962373,9.79513392714,18.9789977599,8.66298962321,14.6916778968,12.7121631757,59.1082258965,15.4310978473,49.3076966981,YLL051C,Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels,Putative ferric reductase with similarit...
PAU18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YLL064C,Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; identical to Pau6p,Protein of unknown function; member of t...
CMS1,43.539960677,14.2757700232,34.4968569771,14.3155675283,41.711200881,43.3629409644,50.9643602598,32.159946061,48.7474388476,22.1130619206,50.6765486392,27.796086942,31.5512709033,12.3996857287,57.596172755,32.0331524598,50.1576445748,34.0384374462,36.3006985298,33.8185402627,43.2201229485,47.3382717417,54.479604732,55.2165092336,52.2736209004,51.7747381445,45.126349302,25.5488656856,26.8984409995,17.2688664503,YLR003C,Putative subunit of the 90S preribosome processome complex; overexpression rescues supressor mutant of mcm10; null mutant is viable; relocalizes from nucleus to cytoplasm upon DNA replication stress,Putative subunit of the 90S preribosome ...
BRE2,10.473830003,2.91603494377,11.209676646,3.97766548483,9.55222474265,9.28859981644,13.9526759747,10.0865089739,11.0545178931,5.27916300213,13.0732448345,5.91130693902,12.2417911642,5.9961257684,12.4500124307,8.29007804862,12.3260137372,6.4997252738,11.069407214,8.00209589313,12.4404187964,8.83701307289,12.0448029215,9.7232116522,11.8414720337,9.44649690968,11.2935858826,6.36141340743,8.5460400673,6.28992210615,YLR015W,Subunit of COMPASS (Set1C) complex; COMPASS methylates Lys4 of histone H3 and functions in silencing at telomeres; has a C-terminal Sdc1 Dpy-30 Interaction (SDI) domain that mediates binding to Sdc1p; similar to trithorax-group protein ASH2L,Subunit of COMPASS (Set1C) complex; COMP...
AAT2,416.043042592,152.57664263,376.056803588,155.16521715,434.322859878,452.597732254,441.210180939,299.280556433,415.246902387,183.759975674,373.196548033,162.395449256,356.528941041,204.214125226,408.27739421,260.694953898,368.553873581,230.889454305,389.27916649,272.278691152,398.879653515,368.648774127,410.666464678,391.286947718,390.654418258,391.271452591,487.399902554,242.551148069,286.552114811,161.868203881,YLR027C,Cytosolic aspartate aminotransferase involved in nitrogen metabolism; localizes to peroxisomes in oleate-grown cells,Cytosolic aspartate aminotransferase inv...
RIC1,13.7439919032,3.96023903212,15.4034651518,6.24160010969,12.7774682899,11.0428280029,14.3739697819,10.5238569456,12.5214581027,6.47891486946,13.7724243268,5.06081050459,18.4915649131,9.06644287806,15.0407542763,6.11462539187,14.0742937323,5.94113653184,14.3177667442,7.99453390495,13.5981366349,9.5213011173,13.4947656156,9.66952179278,13.7949679775,10.9956593416,12.3328512111,5.12884000808,14.58945711,7.68017185485,YLR039C,Protein involved in retrograde transport to the cis-Golgi network; forms heterodimer with Rgp1p that acts as a GTP exchange factor for Ypt6p; involved in transcription of rRNA and ribosomal protein genes,Protein involved in retrograde transport...
IES3,33.3208856432,9.49649049371,48.2586921359,17.952674891,30.4457729496,35.0263285261,32.0417155393,17.967927335,27.7899676787,12.2583278038,35.8883622718,17.5268147713,32.9420011025,13.8659903942,39.5712096501,25.3908265317,36.8127138682,32.0441729335,28.8948704017,23.7110409874,32.3051774235,28.8901299421,31.5429015804,31.6097863275,28.6860456101,32.608890497,33.5099373311,15.9472678402,44.532515539,31.0406753816,YLR052W,Subunit of the INO80 chromatin remodeling complex,Subunit of the INO80 chromatin remodelin...
ENV10,76.771755296,251.187558649,81.5888308966,253.706663684,62.8585785145,56.6382604452,86.8864322717,213.183147783,65.2099503809,248.420486767,67.0364372939,206.200688816,81.1581623253,176.66848192,71.9770533141,264.855812767,68.4552992386,253.631027939,59.1226250869,137.694104752,64.1005265576,100.366293144,65.1562201152,80.741379067,67.0101537413,77.0030030205,69.5916896369,287.98212872,51.3937152425,134.436849939,YLR065C,Protein proposed to be involved in vacuolar functions; putative role in secretory protein quality control; mutant shows defect in CPY processing; YLR065C is not an essential gene,Protein proposed to be involved in vacuo...
BOS1,45.0733952544,12.6496881026,55.1688859403,24.5711705795,37.3168799645,41.4218241396,46.9364631104,26.3193331783,39.4292723233,19.9873710845,44.5702455976,23.3835123553,50.9106440491,20.9436753191,47.561487939,31.6791089531,46.1815099523,31.6002487566,39.0878818125,34.7341790194,38.8437840284,39.9765556308,37.8541637169,38.6390954549,41.186728641,37.7465701081,40.4265823964,21.3144125595,53.2881969404,34.6842718505,YLR078C,v-SNARE (vesicle specific SNAP receptor); localized to the endoplasmic reticulum membrane and necessary for vesicular transport from the ER to the Golgi,v-SNARE (vesicle specific SNAP receptor)...
XDJ1,19.1560423422,4.78213109649,20.929440616,9.26020356138,17.3282375526,18.8791689241,19.4129734081,14.0806755401,19.3724595661,7.09661278638,17.1879818876,8.31111060822,19.4076483709,8.71234766679,17.4674247942,10.1026812221,17.1908278182,11.6346107967,18.2132612797,12.2825931971,15.6503722135,13.8592051931,17.4780190826,16.7959018663,17.1338606655,17.164862188,17.8992182224,9.00070882126,24.7896272781,14.9218966316,YLR090W,"Chaperone with a role in facilitating mitochondrial protein import; ascomycete-specific member of the DnaJ-like family, closely related to Ydj1p; predicted to be C-terminally prenylated; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies",Chaperone with a role in facilitating mi...
APC9,23.0620526519,7.5422641676,31.4572277797,13.7904832033,18.2164410607,17.8550411754,19.6269581523,13.106346405,17.694693932,7.91381846922,19.4988037576,10.6301602554,27.3853361945,12.0984991848,18.4265608215,14.5705651902,20.4405071425,15.467723642,19.0020409574,14.7639101696,15.245371273,14.3727080882,14.8607804065,13.8774415211,17.4592128875,16.2093672784,17.6962812187,7.88930883364,44.520098854,29.5559533074,YLR102C,"Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition",Subunit of the Anaphase-Promoting Comple...
MSL5,19.7495076227,5.0814041109,23.7409601674,9.23708538784,16.3989068352,17.5284553295,16.4881751922,13.0393981758,18.3671859131,7.71556503795,17.1281892108,8.45046357807,22.092157731,9.21017775171,18.9105743072,12.1626565552,18.4881559504,12.4079861342,14.326486379,11.3867227351,14.9789406014,14.3039123786,16.241343948,15.5349382499,15.28326487,15.5254373031,18.2832611839,9.0116322037,30.9501636981,17.0286956482,YLR116W,"Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p, forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia",Component of commitment complex; which d...
ACE2,18.5691633827,4.40873848078,28.2958348028,10.5420557333,16.002002764,14.7613427099,16.5325799844,9.87135360583,15.1918222739,6.93429917289,16.9190512395,8.11858422394,21.6587543119,9.04491398268,16.6369429208,13.501997827,18.5908483026,16.0377490617,14.9185064059,8.69358722893,14.7889970515,12.7150667647,15.7255695518,13.9304858354,15.2660286167,14.2231273593,14.8615977534,8.58583716882,23.3742092866,15.3166954155,YLR131C,"Transcription factor required for septum destruction after cytokinesis; phosphorylation by Cbk1p blocks nuclear exit during M/G1 transition, causing localization to daughter cell nuclei, and also increases Ace2p activity; phosphorylation by Cdc28p and Pho85p prevents nuclear import during cell cycle phases other than cytokinesis; part of RAM network that regulates cellular polarity and morphogenesis; ACE2 has a paralog, SWI5, that arose from the whole genome duplication",Transcription factor required for septum...
ACF2,25.5509253067,8.78701907617,31.5957265096,12.9202467617,23.3486780464,21.9680798774,22.2895152675,14.577543124,19.7708032162,9.59988734654,23.5345757009,9.45541077464,30.0394938272,16.8207054194,25.2245604899,17.7066883173,24.7314130516,16.2802257788,24.4571708705,14.8667078864,24.2829040013,17.6227223241,23.1786760977,19.1662179836,20.9444563636,18.9491776289,21.7946772615,11.9669603365,35.2138377442,19.6438745213,YLR144C,"Intracellular beta-1,3-endoglucanase; expression is induced during sporulation; may have a role in cortical actin cytoskeleton assembly; protein abundance increases in response to DNA replication stress","Intracellular beta-1,3-endoglucanase; ex..."
TAR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YLR154W-C,Protein potentially involved in regulation of respiratory metabolism; located in the mitochondria; interacts genetically with RPO41 and physically with Coq5p; encoded within the 25S rRNA gene on the opposite strand,Protein potentially involved in regulati...
YLR159C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YLR159C-A,"Putative protein of unknown function; identified by fungal homology comparisons and RT-PCR; partially overlaps RND5-5; YLR159C-A has a paralog, YLR156C-A, that arose from a segmental duplication",Putative protein of unknown function; id...
DPH5,146.47513604,53.0303694247,93.6613113325,40.1717430467,167.159955817,147.255653717,165.552224685,118.65986364,149.598115787,82.4599187627,158.904084732,75.8774724101,114.145384131,70.5316300636,159.675311093,107.236836663,151.953148022,99.4440499368,153.195252669,110.994155215,152.934487174,139.038345041,172.528340687,144.87902427,171.276493504,154.144525564,148.416445205,79.0208798222,59.9681621827,38.5706031909,YLR172C,Methyltransferase required for synthesis of diphthamide; diphthamide is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); not essential for viability; GFP-Dph5p fusion protein localizes to the cytoplasm,Methyltransferase required for synthesis...
RPL37A,2319.8710758,838.792294075,1760.95654884,780.46934534,2466.88847282,2586.21151055,2634.37346172,1579.224028,2477.80838337,1135.05146905,2324.87669151,1295.33277434,2108.17267421,998.250385124,2331.35994725,1710.04155153,2419.97883011,2002.83503579,2332.32455146,1973.15026261,2184.5492472,2325.55965455,2443.69124608,2537.7303725,2376.78266983,2503.43334947,2323.69527982,1111.90893489,749.366548964,507.560092269,YLR185W,"Ribosomal 60S subunit protein L37A; homologous to mammalian ribosomal protein L37, no bacterial homolog; RPL37A has a paralog, RPL37B, that arose from the whole genome duplication",Ribosomal 60S subunit protein L37A; homo...
NOP56,358.015113732,94.6893084928,218.979599133,89.0153148702,405.309168344,428.986861358,436.881403371,267.784702534,421.918328046,175.963675565,470.07777221,175.314403169,292.26337182,136.867321572,456.345467921,232.963387716,427.999970989,230.834781835,358.266276729,245.421521804,410.742387413,389.533734095,448.823002941,419.689567035,477.598884109,433.434662868,412.504273331,196.741840023,65.9115216842,39.1732308595,YLR197W,Essential evolutionarily-conserved nucleolar protein; component of the box C/D snoRNP complexes that direct 2'-O-methylation of pre-rRNA during its maturation; overexpression causes spindle orientation defects,Essential evolutionarily-conserved nucle...
ATG38,8.29915248113,2.33760399041,15.5834918066,8.60603747309,4.96114854632,6.40441177686,7.59447982296,4.95297236997,5.45336614481,2.94726962157,8.34482873273,4.42404628417,10.6668295443,4.9952202627,7.15711655749,5.87883570726,7.55190651869,6.30935198196,5.84738014132,6.69675145012,5.81191081867,5.36092857099,5.57985198051,5.75405092039,4.83328524067,5.53662156635,7.730181683,3.81357635975,16.285233837,12.1013751604,YLR211C,Homodimeric subunit of autophagy-specific PtdIns-3-kinase complex I; required for the integrity of the active PtdIns-3-kinase complex I by maintaining an association between Vps15p-Vps34p and Atg14p-Vps30p subcomplexes; localizes to the pre-autophagosomal structure (PAS) in an Atg14p-dependent manner; ATG38 is non-essential but is required for macroautophagy,Homodimeric subunit of autophagy-specifi...
YLR224W,13.9685021218,5.34882623725,30.5069949139,14.6714592994,13.0060325349,10.9490147963,13.4707727179,8.52135888664,11.4220862034,5.71100173553,14.740521727,6.8604383216,21.336093654,9.92611373205,13.2138810041,9.96631027799,15.8763153155,11.6071252783,7.91747833558,6.34728173482,8.28304547446,8.6882512214,8.93283882693,8.5629670602,8.98378673635,7.46647590141,13.2505222093,7.67669765999,31.7861130077,22.1526679549,YLR224W,F-box protein and component of SCF ubiquitin ligase complexes; involved in ubiquitin-dependent protein catabolism; readily monoubiquitinated in vitro by SCF-Ubc4 complexes; YLR224W is not an essential gene,F-box protein and component of SCF ubiqu...
VPS34,10.6418782944,2.75318421876,14.3543391411,5.18063370343,9.19440449528,8.28461166087,10.7111536817,7.93934039584,9.14184022907,4.54260574337,9.44214518704,3.31705569247,13.0334493302,6.94809976179,10.1160416737,4.78323091029,10.6036003586,5.09287226942,9.55995960214,5.19670240443,10.0871921844,6.69137650171,8.95153101321,6.15573824649,8.77074176181,7.18418380096,8.95155120343,4.87283702489,17.1640806704,8.97809225897,YLR240W,"Phosphatidylinositol (PI) 3-kinase that synthesizes PI-3-phosphate; forms membrane-associated signal transduction complex with Vps15p to regulate protein sorting; activated by the GTP-bound form of Gpa1p; a fraction is localized, with Vps15p, to nuclear pores at nucleus-vacuole junctions and may facilitate transcription elongation for genes positioned at the nuclear periphery",Phosphatidylinositol (PI) 3-kinase that ...
MCP2,18.5976870946,6.03831082053,23.030791565,11.7407437151,14.173226467,13.5725803799,17.3478615988,14.3139067058,15.0623992685,7.6900506033,18.6462883652,8.58935476148,18.2107274523,11.3992951012,18.4036334186,9.93946870433,18.7142987707,9.4198182994,15.3006447031,10.9647882661,15.054218831,11.4300291878,14.7275745317,11.3902095445,15.9409623702,12.8777716432,18.3712827436,8.52629395024,18.6859269534,10.2742800375,YLR253W,"Mitochondrial protein of unknown function involved in lipid homeostasis; integral membrane protein that localizes to the mitochondrial inner membrane; involved in mitochondrial morphology; non-essential gene which interacts genetically with MDM10, and other members of the ERMES complex; transcription is periodic during the metabolic cycle; homologous to human aarF domain containing kinase, ADCK1",Mitochondrial protein of unknown functio...
NEJ1,10.9761315336,2.57229318951,11.1991694065,6.89460500726,7.73862518757,8.26980910134,8.85447756232,6.97284362283,10.2320590988,6.38337754211,10.7640455132,7.68334409177,8.60321235889,6.24904936871,9.99582771538,10.8822096921,11.5515413345,12.2183115132,7.59375189486,6.56261251829,8.87790118781,8.23116677422,7.88842300724,8.5250070403,8.07741824981,8.98680323697,7.86441860067,5.02107449819,11.7328487119,7.04368774539,YLR265C,Protein involved in regulation of nonhomologous end joining; interacts with DNA ligase IV components Dnl4p and Lif1p; repressed by MAT heterozygosity; regulates cellular distribution of Lif1p,Protein involved in regulation of nonhom...
YLR278C,11.9230190788,3.5915555071,18.1341754516,7.44826659396,10.0902030276,9.32746191429,10.6521681209,7.74670446932,10.1771032045,4.70034539835,10.8838442675,3.91641691425,13.5244385746,6.23001512585,10.202065853,7.05923763177,12.464167999,7.85969061042,11.1460134713,6.64088189592,10.2265664862,6.39991085988,9.23036396078,7.63589749199,10.3745122886,8.17106429789,11.508455925,6.13165440314,22.3236514922,12.0131002728,YLR278C,Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; YLR278C is not an essential gene,Zinc-cluster protein; GFP-fusion protein...
GCD7,79.1120978227,29.3190418653,87.2068823986,37.4811544174,82.9792840018,78.4676338273,88.1531172974,61.2590506242,83.2675687083,42.4549758546,82.1403281417,37.4854491577,81.7977474171,46.577967323,88.3967724835,59.7654664819,87.8377420453,58.5432124341,76.1816192466,66.4256767042,81.6267091337,77.757728333,83.4784300604,80.455864124,82.4768470618,80.6450043536,74.8852311637,40.715431669,64.9013074988,39.7472243737,YLR291C,Beta subunit of the translation initiation factor eIF2B; the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression,Beta subunit of the translation initiati...
UBC12,13.7814220221,2.69101967751,15.6785254974,6.40154938251,9.84976876421,10.9553828197,13.594138334,9.95914077001,9.36169873598,3.82784083103,12.8386799837,8.35321695783,14.9318928077,4.77394469451,16.3403515105,9.46488800522,13.3465250422,9.3353418342,12.9117466328,10.3871517935,10.5427589978,11.7551087381,11.1712241801,12.7781924813,11.988599518,12.2265147199,14.2524697932,6.08040076432,8.55494134944,5.66830418457,YLR306W,"Enzyme that mediates the conjugation of Rub1p; a ubiquitin-like protein, to other proteins; related to E2 ubiquitin-conjugating enzymes",Enzyme that mediates the conjugation of ...
EST2,2.30002750536,0.6338407004,3.26110901215,1.76310760579,1.62627937585,1.37506294041,1.66194727881,1.41611587429,1.48948783545,1.18392796173,2.15587796808,1.37023037563,2.10560021999,1.55037975824,2.08476330747,2.02720906994,2.28329960102,1.69194170453,1.0245583072,0.800660860063,1.42268576036,0.999840562658,1.44427021854,1.00694364046,0.984364165837,0.895371242478,1.44561490657,0.694710739341,4.13849606917,3.1263778955,YLR318W,"Reverse transcriptase subunit of the telomerase holoenzyme; essential for telomerase core catalytic activity, involved in other aspects of telomerase assembly and function; mutations in human homolog are associated with aplastic anemia",Reverse transcriptase subunit of the tel...
MID2,54.1317604205,219.912917945,66.9704112131,295.052893132,49.1595764065,42.5150428795,41.6004415858,147.757688349,43.0574056359,286.63805127,54.0969756916,291.659398647,65.4195068198,261.543340828,54.1543440164,177.870772752,55.8704987043,191.983558385,35.8896612277,159.501872476,44.1979409425,95.8911816377,38.4235691758,69.4582183605,33.9263922371,53.4131844295,51.3345418438,249.165276529,103.068931057,352.727117154,YLR332W,"O-glycosylated plasma membrane protein; acts as a sensor for cell wall integrity signaling and activates the pathway; interacts with Rom2p, a guanine nucleotide exchange factor for Rho1p, and with cell integrity pathway protein Zeo1p; MID2 has a paralog, MTL1, that arose from the whole genome duplication",O-glycosylated plasma membrane protein; ...
YLR346C,17.4094670378,6.0866173071,22.081621343,8.07085668943,6.92205329436,7.5981324028,20.0120679849,11.2785520669,4.41607850021,2.39191333965,6.82009923718,2.50628330514,9.75340759678,2.81737962771,8.85382073195,9.26990150414,3.92172905187,4.26450047811,4.50966370198,7.87103739072,3.25171126749,2.39407156806,2.90082433536,3.30088272601,4.01145661812,5.52730575407,24.5322631661,15.1790035653,69.5736308538,47.7530035831,YLR346C,"Putative protein of unknown function found in mitochondria; expression is regulated by transcription factors involved in pleiotropic drug resistance, Pdr1p and Yrr1p; not an essential gene; YLR346C has a paralog, YGR035C, that arose from the whole genome duplication",Putative protein of unknown function fou...
ADE13,147.712205084,50.7202159171,128.898689568,50.6313456042,135.67617064,136.928305142,167.955069208,120.102234462,159.101409992,70.3332400577,177.567656372,71.2628017143,124.040764103,71.1643168142,243.328856916,136.053267683,180.044784399,100.004690081,180.952985862,116.323498644,234.400396868,187.772761029,229.854744829,190.092220624,236.162017347,197.660417049,162.970521533,80.8102642941,118.322317532,69.6197399564,YLR359W,Adenylosuccinate lyase; catalyzes two steps in the 'de novo' purine nucleotide biosynthetic pathway; expression is repressed by adenine and activated by Bas1p and Pho2p; mutations in human ortholog ADSL cause adenylosuccinase deficiency,Adenylosuccinate lyase; catalyzes two st...
ROM2,12.0606994406,3.83014891163,15.8814152853,7.06725499984,11.541058318,10.5560488066,11.8305836901,7.89368828991,10.3531407254,4.59912578767,10.6547658633,4.80651722499,15.1904709918,7.1698292597,10.4058950977,5.90622264102,11.5758162514,6.89447512818,11.0686542754,6.95342799697,11.5054018515,7.69250506544,11.9960492234,8.24748805146,11.5207052393,10.1809484526,12.7029823181,5.71224062051,17.2911126372,9.45798535791,YLR371W,"GDP/GTP exchange factor (GEF) for Rho1p and Rho2p; mutations are synthetically lethal with mutations in rom1, which also encodes a GEF; Rom2p localization to the bud surface is dependent on Ack1p; ROM2 has a paralog, ROM1, that arose from the whole genome duplication",GDP/GTP exchange factor (GEF) for Rho1p ...
SWC7,20.7018966868,8.34685555516,27.2851084319,14.9494760531,20.4312497546,17.5215820301,16.3801336999,8.63722616677,15.1235565076,11.3770611665,16.5146999655,16.0702059164,14.7739972817,12.7701534294,17.867911213,18.1178025109,17.9570240638,21.2030805557,12.8700448116,10.7893179636,12.925711374,11.5296682965,16.4354722868,15.4616243432,15.4259926254,16.2224072081,16.3672369435,9.6429445775,23.4536581763,11.9032396902,YLR385C,Protein of unknown function; component of the Swr1p complex that incorporates Htz1p into chromatin,Protein of unknown function; component o...
AFG2,21.5256234163,5.82265686266,15.903945525,5.24484043009,24.9756081438,27.1732032812,26.4583359614,16.7835596233,24.2834248594,11.9635215814,25.2186209167,9.52578817532,18.3471838569,8.05623259559,26.993738449,12.010965453,22.8634558008,12.5762837295,24.3154982344,14.7256081668,25.6920214233,21.1900865786,27.7411640964,24.5779365328,27.1659630237,23.7407951423,24.3476864429,11.4615050228,9.02646742399,4.55900528994,YLR397C,"ATPase of the CDC48/PAS1/SEC18 (AAA) family, forms a hexameric complex; is essential for pre-60S maturation and release of several preribosome maturation factors; releases Rlp24p from purified pre-60S particles in vitro; may be involved in degradation of aberrant mRNAs",ATPase of the CDC48/PAS1/SEC18 (AAA) fam...
VIP1,44.6289961416,11.1508713689,46.1827695009,15.2016370208,43.9793601605,40.6156473496,47.4246515019,31.3452004509,50.0996799182,16.9389657018,45.8840245182,12.6714053852,56.481597665,25.6024340961,47.8443071988,16.0787004988,49.2126792941,17.4758216925,49.6508877922,25.134254313,51.0335284553,35.6373868435,49.6485388072,37.0827335844,50.1167988743,39.9661537334,45.0061994934,18.6216952019,44.8261405998,17.4263525711,YLR410W,"Inositol hexakisphosphate and inositol heptakisphosphate kinase; inositol heptakisphosphate (IP7) production is important for phosphate signaling; involved in cortical actin cytoskeleton function, and invasive pseudohyphal growth analogous to S. pombe asp1; inositol hexakisphosphate is also known as IP6",Inositol hexakisphosphate and inositol h...
YLR422W,8.23082094441,2.53856401726,9.42509915253,4.04588934508,7.36897841941,5.86565310246,8.26311922487,5.89423696846,6.50660916798,3.63833619453,7.52348635674,2.7640229138,9.68408990065,5.39053395018,7.47296298604,3.65474018259,8.00696158789,3.39158529679,6.81425633492,3.82761069466,7.7818559545,4.11992383363,7.25388748318,4.60159682161,7.5442679274,4.87472832937,7.48299261791,3.5956543721,9.3207462044,4.60679689034,YLR422W,"Protein of unknown function with similarity to human DOCK proteins; interacts with Ino4p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm, YLR422W is not an essential protein; DOCK proteins act as guanine nucleotide exchange factors",Protein of unknown function with similar...
ECM30,13.4732887122,6.01327252804,17.9363690354,8.8132156021,13.5158707298,10.2584743203,13.261736308,9.87731228688,10.8885000913,10.5411263798,12.4771137382,11.4726821192,15.6924557793,13.3262491869,11.1405665374,19.6195576147,13.2788724796,16.858483362,11.388745405,8.6708191541,11.9472003684,10.1771409656,11.5398690395,9.66131324266,11.5031517771,8.9918056547,14.1978836111,10.9854766501,26.6990232876,20.1369743366,YLR436C,"Putative protein of unknown function; may play a role in cell wall biosynthesis, mutants have abormal relative levels of mannose and glucose and have Gap1p sorting and transport defects; (GFP)-fusion protein localizes to the cytoplasm",Putative protein of unknown function; ma...
RPL6B,2252.7001156,769.557881197,1398.82404904,714.83806816,2291.86089043,2489.05420355,2003.5873317,1347.67687683,2167.56687534,1008.788162,1975.76238579,1181.19773374,1525.16909934,894.223550009,2063.99537219,1605.92088748,1966.72505634,1679.555439,1894.63538731,1743.57212541,1883.18548659,1992.42067227,2048.22379136,2215.47485509,2013.41774366,2288.08923261,1995.55415372,966.026812547,668.102067585,443.566988113,YLR448W,"Ribosomal 60S subunit protein L6B; binds 5.8S rRNA; homologous to mammalian ribosomal protein L6, no bacterial homolog; RPL6B has a paralog, RPL6A, that arose from the whole genome duplication",Ribosomal 60S subunit protein L6B; binds...
PAU4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146898007584,0.0,0.0,0.0,0.0,0.0,0.0878865072056,0.0,YLR461W,Member of the seripauperin multigene family; encoded mainly in subtelomeric regions; active during alcoholic fermentation; regulated by anaerobiosis; negatively regulated by oxygen; repressed by heme,Member of the seripauperin multigene fam...
YML002W,0.318706611643,0.0632578249154,0.597568417648,0.331218059089,0.379412003313,0.235255570441,0.296002928234,0.255554771577,0.370227909139,0.42536515501,0.42265991772,0.364666992367,0.320214307652,0.530500042878,0.35426619446,0.374661366552,0.450232809566,0.471022655041,0.144355432202,0.214921239005,0.247828735099,0.179612843714,0.318623847435,0.191416773716,0.362733622159,0.268076366453,0.239548553331,0.124798869052,0.844205604425,0.786144791271,YML002W,Putative protein of unknown function; expression induced by heat and by calcium shortage,Putative protein of unknown function; ex...
UBX2,39.9697490219,67.5915441732,52.5126807562,70.5650115798,37.6266117202,41.1601426731,46.1415893304,60.2525467118,47.4423821298,111.90943232,38.1165545103,98.0946853602,54.8603165962,109.012475213,35.360109994,109.94364683,42.0412348409,116.861550279,35.0220983411,71.1614401904,34.516197109,47.8438919447,32.2148886283,43.265779882,32.2296231615,38.4249804755,42.712847951,100.777467777,63.2586071198,127.77389752,YML013W,Bridging factor involved in ER-associated protein degradation (ERAD); bridges the cytosolic Cdc48p-Npl1p-Ufd1p ATPase complex and the membrane associated Ssm4p and Hrd1p ubiquitin ligase complexes; contains a UBX (ubiquitin regulatory X) domain and a ubiquitin-associated (UBA) domain; redistributes from the ER to lipid droplets during the diauxic shift and stationary phase; required for the maintenance of lipid homeostasis,Bridging factor involved in ER-associate...
